ISO,ID,SMONTH,SYEAR,AUTH,LOC,LATNS,LATD,LATM,LATS,LONEW,LOND,LONM,LONS,ALT,CLIM,PAR,PAR2,MODE,MODE2,TEXT,TEXT2,DEPTH,WEAT,WEAT2,REST1,REST2,PARREM,LNDREG,LNDTOP,PHYS,SLP,POS,SLF,ASP,KND,PTRN,VAR,ROCK,STON,STSI,STSH,CRA,SEA,SALT,ALKALI,SODE,WAKE,WADE,WAUP,WALO,STAUP,STALO,STAPE,RUN,FLFR,FLNA,DRAIN,DRAINI,MOIDU,MOIDL,MOIMU,MOIML,MOIWU,MOIWL,ERT,ERT2,ERD,ERD2,AGGR,MASS,LUT,CROP,IRR,ROT,IMP,VET,VES,VED,ADPC,ADMM,COMNAME,DESCR,REMARKS,EDITDATE,VERIFIED
"PE",3,5,1991,"Quispe J. & R. Fernandez","Loreto Region, along Iquitos-Nauta track at 15.5km from airport","S",3,51,0,"W",73,17,0,130,"Af",,,"A",,,,,,,,,"Iquitos formation","AP","U","dissected river terrace",5,,"S",,"V","0",,"0","0",,,"0","0","0","0",145,"N",,,,,,"H","S","N",,"6",,,,0,150,,,"S",,"S",,"0","N","XL","FR","0","0",,"SE","M","Fruits (pineapple and  'maranon').",1,0,,,"Short field description
A very deep, excessively drained, white to light gray sand.
The top horizon (Ah) may be divided in two thin layers: 0-3 cm ì
dark colour and 3-11 cm a bleached colour. 
The deep subsoil horizon C2 has a more bleached colour than the ì
overlying C1 horizon.
The soil site is located in a sand quarry.
The white sands belongs to the Iquitos Formation, 
"" X "" in the climatic data refers to cloud cover in eights.
","03/20/95 00:00:00",
"PE",4,10,1991,"Kauffman J.H. & G. Paredes","Loreto, Iquitos, road Iquitos Nauta (18 km)","S",3,51,30,"W",73,18,0,130,"Af",,,"A",,"SA",,,"H",,,,"Iquitos formation","UP","F","flat area of old river terrace",2,,"U",,,,,"0","0",,,,,,,125,"N",,,,125,126,"S",,,,"3",,,,0,180,,,,,,,,,"VE",,,,,"F","S",,1,0,,,"Short field description
Deep, moderately well drained dark grey sand. A 1 cm thick ì
continuous iron pan (Placic horizon) with irregular boundary is ì
present at a depth of about 125 cm. The soil has been truncated ì
and the surface soil layer exposed is a dark coloured B horizon.
The 1 cm thick Placic horizon forms a limit for water ì
percolation, and excess rain water will be transported laterally. ì
The soil just above this horizon is saturated for most of the ì
time.
The soil has been truncated by, presumably, natural erosion from ì
a thick white sand layer. This was the eluvial horizon, from ì
which humus and iron has been completely removed by the ì
podzolisation proces. The soil PE03 is representative for such ì
sands. 
","06/30/95 00:00:00",
"PE",5,5,1991,"Fernandez R. & G. Paredes","Loreto Region, El Cañaveral, Rio Amazonas at 5km from Iquitos","S",3,47,0,"W",73,14,0,120,"Af",,,"A",,"SA",,,,,,,"Quaternary sediments","AF","F","higher part of floodplain 1)",2,,"S",,"V","0",,"0","0",,,"0","0","0","0",150,"N",,,,,,"H","S","I","F","5",,,,0,150,,,,,,,"0","N","XL","FR","0","0",,,,"Plantain, Papaya and local fruit trees",1,0,,,"Short field description
Deep, somewhat excessively drained, dark brown sandy loam with a ì
clear stratification indicative for fluvial deposition.
1) The soil profile is located in the higher part of the ì
floodplain of the Amazon river. Flooding frequency is not in all ì
years, mainly restricted to years with above average discharge.
"" X "" in the climate data refers to the cloud-cover in eights ì
(Quistococha station) and atmosferic pressure in mb (Iquitos ì
station).
","03/20/95 00:00:00",
"PE",6,6,1991,"Fernandez R. & G. Paredes","Loreto Region, Yurimaguas, ""San Ramon"" experimental station","S",5,46,0,"W",76,5,0,180,"Af","U0",,"X",,,,,"H",,,,"'Arcillitas'","UP","S","Llanura aluvial antigua",4,,"U",,"V","0",,"0","0",,,"0","0","0","0",160,"N",,,,,,"S","M","N",,"4",,,,0,160,,,,,,,"0","N","VE",,"0","0",,"FE","P","Arborea (cetico, pashaco, mohena)",1,0,,,"Short field description
A very deep, well drained, brown clay. The topsoil has a loamy ì
texture.
The soil site is located in an old alluvium plain, not any more ì
flooded ('Tierra Firme'), with a nearly level to gently ì
undulating relief. In the  surrounding area at a distance of ì
about 5 km starts a dissected higher hilly area. The site is ì
comparable to soil profile Yurimaguas 17 in the thesis "" Genesis ì
of the soils within a detailed soil survey area in the upper ì
Amazon basin, Yurimaguas, Peru"" by E.J. Tyler (North Carolineat ì
Raleigh, 1975). Many experiments of the Tropsoils programme ì
(P.Sanchez) are realized on this soil type.
Slight sheet erosion is manifest.
The textural increase is sufficient for the recognition of an ì
argic B horizon in FAO (1988) classification system and ì
classifies as Haplic Acrisol. However,  because no cutans were ì
observed in the field no argillic horizon can be ì
recognized in FAO (1974) and therefore the soil is classified as ì
Ferralic Cambisol. A similar remark can be made for the USDA ì
classification: if no clay skins are detected in thin sections, ì
the soil is classified as Oxic Dystropept.
","08/08/95 00:00:00",
"PE",7,6,1991,"Fernandez R. & G. Paredes","Loreto Region, Rio Shanusi, ""Yurimaguas"" experimental station","S",6,56,19,"W",76,6,45,190,"Af",,,"A",,"SC",,,,,,,"Quaternary sediments","AT","F","middle terrace",2,,"S",,"V","0",,"0","0",,,"0","0","0","0",160,"N",,,,,,"S","V","N",,"3",,,,0,160,,,,,,,"0","N","A",,"P",,,,"S","Trees   (yanabara, citachi, sucahuito)",1,0,,,"Short field description
A very deep, moderately well drained, light gray, clay loam. The ì
texture below 65 cm is sand. The upper horizon contains some ì
fragments of carbon resulting from the burning of the trees.
The site is located in a somewaht higher part of the floodplain ì
of the Shanusi river. Flooding frequency is less than annually, ì
probably restricted to years with more than average discharge. 
The original vegetation is a evergreen forest.
Present land use is irrigated rice. water is pumped from the ì
river.
","03/20/95 00:00:00",
"PE",8,8,1991,"Fernandez R. & G. Paredes","Ucayali Reg., Campo Verde, km 36 along trackFederico Basadre, Pucallpa","S",8,28,38,"W",75,2,10,280,"Am","U1",,"X",,,,,"H",,,,"clay and sand depos.","HL","H","hills with flat top",20,"M","V",,"D","0",60,"0","0",,,"0","0","0","0",150,"N",,,,91,150,"M","M","N",,"4",,0,10,10,150,,,"S",,"S",,"0","N","VE","MPE","0","0","IC","WE","S","Vegetacion arborea natural y frutales.",1,0,,,"Short field description
A deep, well drained, red (sandy) clay. Below 90 cm is the soil ì
more coherent and extremely firm.
The soil site is located in 'Tierra Firme' i.e. terrain not ì
flooded by rivers, on the summit of the hill along the road.
The clay increase is sufficient for the recognition of an argic ì
B horizon in FAO (1988) classification system and the soil ì
classifies as Haplic Acrisol. However, because no cutans were ì
observed in the field, no argillic horizon can be defined in FAO ì
(1974). Therefore the soil classifies in FAO (1974) as Dystric ì
Cambisol.
","01/11/95 00:00:00",
"PE",9,8,1991,"Fernandez R. & G. Paredes","Ucayali Region, carretera marginal al Rio Macuya km 14, Pucallpa","S",8,56,52,"W",75,2,10,190,"Af","A4",,"X",,,,150,"H",,,,"brown sands","HL","H","hills with flat top",35,"M","V",,"R","0",30,"0","0",,,"0","0","0","0",150,"N",,,,,,"M","R","N",,"3",,,,0,150,,,"S",,"S",,"0","N","VE",,"0","0",,"WE","C","Intensa extraccion forestal.",1,0,,,"Short field description
A moderately deep, well drained, (dark) brown clay. The texture ì
becomes more sandy in the subsoil.
The soil site is located in 'Tierra firme', i.e. not flooded by ì
rivers, on the summit of a hill along the road. 
The layers of parent material show an undulating arrangement. ì
This and the irrgular texture with depth are indications that the ì
parent material could also be an old alluvium.
","12/08/94 00:00:00",
"PE",10,10,1991,"Fernandez R. & G. Paredes","Fundo IIAP. Carretera Puerto Maldonado-Cusco Km 22. Region Inca.","S",12,41,19,"W",69,8,52,260,"Af","U1",,"X",,,,,"H",,,,"'Arcillolitas'","AP","U","Superficie Ondulada Antigua.",5,"F","U",,"V","0",,"0","0",,,"0","0","0","0",107,"N",,,,,,"M","M","N",,"4",,,,0,150,,,"S",,"S",,"0","N","VE",,,,,"WE","S","Bosque secundario.",1,0,,,"Short field description
A very deep, well drained, yellowish red and red clay. The soil ì
is well structured and highly porous because of bio-activity. A ì
thin leaf litter layer of aout 2 cm is present. The distinction ì
between the soil horizons Bt1 to Bt4 are due to minor colour ì
differences with gradual to diffuse boundaries.
The soil site is located in 'Tierra Firme' i.e. terrain which is ì
not flooded.
","03/20/95 00:00:00",
"PE",11,10,1991,"Fernandez R. & G. Paredes","Carretera Puerto Maldonado-Iberia Km 5. Region Inca.","S",12,30,57,"W",69,24,43,250,"Af","U1",,"X",,,,,"H",,,,"'Arcillolitas'","AP","F","sl. dissected high terrace",2,,"S",,"V","0",,"0","0",,,"0","0","0","0",150,"N",,,,,,"M","S","N",,"3","4",,,0,150,,,,,,,"0","N","PA",,"0","0",,"HS","M","Pasture ""yaragua"" (Hyparrhenia rufa).",1,0,,,"Short field description
A very deep, well drained, yellowish brown clay overlying a ì
yellowish red clay.
At a depth of about 20 cm are some rounded, partly broken gravel ì
stones.  The subsoil is strongly mottled  and  has iron ì
concretions. The Bt1 horizon can be divided in two layers: from ì
64-78 cm with the maximum concentration of iron/manganese ì
concretions and 78-100 cm with very few concentrations. The soil ì
colour from 78 to 150 cm is heterogenous and consists of a mix of ì
yellowish, brownish and reddish colours. This may be indicative ì
for water saturation during some part of the year.
The soil is located in 'Tierra firme', terrain not flooded by ì
rivers, located in a high terrace. The rounded stones in the ì
topsoil are indicating that the soil may also be derived from an ì
old alluvium.
The land has been cultivated for about 65 years, recently it is  ì
pasture land, which is burned each year in september.
In the FAO 1988 classification the soil classifies as Haplic ì
Lixisol. Because no cutans were observed in the field, no ì
argillic horizon can be recognized in FAO (1974), therefore the ì
soil classifies as Ferralic Cambisol. 
","03/20/95 00:00:00",
"PE",12,1,1995,"Parades G.","Loreto, Maynas, Iquitos, between Nuove Horizonte and Ex-Petroleros, km46 along road Iquitos - Nauta, 800m at thr right of the road","S",4,3,49,"W",73,26,42,130,"Af","Y0",,"A",,"CL",,,,,,,"grey clay of the ""Pebus"" formation","HL","H",,10,"C","U",,,,,"0","0",,,"0","0","0","0",80,"A",85,,,110,150,"S",,"N",,"3",,,,0,150,,,,,,,,,"FN",,,,,"FE","P","High primary forest; vegetation species in forest: Chingonga, Copal, Canilla de vieja, Sacha-Guyana, Carahuasca negra, Machimago blanco, Carahuasca blanca, Uvus. In ""Las arbustivas"": Shapaya (palmera), Palmichi, Hirapai. Herb layer: Helechos, Sacha Bijao",1,0,,,"A moist soil column (monolith) of 145cm shrinks after drying to a length of 138cm (5%)","03/17/04 00:00:00","OSP"
"PE",13,5,1995,"Parades G. & J.H. Kauffman","Loreto, Maynas, Iquitos, San Gerardo, km13 along road Iquitos - Nauta, 1250m right of the road","S",3,54,39,"W",73,22,19,130,"Af","Y0",,"A",,"SA",,,,,,,,"HI","H","colinas bajas",15,"C","S",,,,,"0","0",,,"0","0","0","0",160,"N",,,,,,"H","R","N",,"5",,,,0,160,,,,,,,,,"FN",,,,,"FE","P","Bosque primario, tipo varillal alto seco.",1,0,,,,"03/17/04 00:00:00","OSP"
"PE",14,6,1995,"Paredes G. & J.H. Kauffman","Loreto, Maynas, Iquitos, San Gerardo, km13 along road Iquitos - Nauta, 850m right of the road","S",3,54,47,"W",73,22,11,130,"Af","Y0",,"A",,"SA",,,"H",,,,"Arena Pardo Amarillen",,"H","colinas bajas",0,"C","S",,"V",,,"0","0",,,"0","0","0","0",150,"N",,,,,,"H","S","N",,"5",,,,0,150,,,"S",,"S",,,,"FN",,,,,"FE",,"Tree species: Pashaco, Mohena amarilla, Copal",1,0,,,,"03/17/04 00:00:00","OSP"
"PE",15,7,1995,"Paredes G., B. Castro & J.H. Kauffman","Loreto, Maynas, Iquitos, Caserio ""Tarapoto"", lower reaches of the Rio Nanay, about 3km on the left side","S",3,47,17,"W",73,25,11,130,"Af","Y0",,"A",,"CL",,,"P",,,,"""Pebas"" formation","HI","H","Colinas Bajas, dissected high terrace of the Nanay River",1,"C","S","NE",,,,"0","0",,,,,"0","0",72,"N",,,,80,150,"S","M","N",,"3",,,,0,150,,,,,,,,,"FA",,,,,"FE","S",,1,0,,,"Soil shrunk from 145 to 141 cm upon drying (3%)","03/17/04 00:00:00","OSP"
"PE",16,8,1991,"Urcuhuaranga F. & A. Reyes","Llipata-Ticaco (Prov. de Tarata), Tacna. Region Jose C. Mariategui","S",17,27,0,"W",70,2,58,3200,"BWk",,,"C",,"LO",,,,,,,"colluvium/alluvium","MO","M","terraced mountain footslope",8,"M","U",,"V","0",,"0","WS",2.00000000e+01,"A","0","0","0","0",140,"N",,,,,,"M","M","N",,"4",,0,2,2,150,,,"S","R","M","M","0","M","AL","RT","S","CF","IT","DS","D","Otros cultivos maiz, habas, alfalfa.",1,0,,,"Short field description
A moderately deep, well drained, dark brown clay loam. The deeper ì
subsoil has a yellowish brown colour.
Soil profile located in a man-made terrace with 5 to 8 % slope ì
which is a mountainside  with 30% slope. 
The mountainside  whithout man-made terraces show an increase in ì
its grade of erosion and some landslide.
""Others"" in the climate data refers to the cloud cover in eights.
","01/11/95 00:00:00",
"PE",17,8,1991,"Quispe J. & A. Reyes","Arequipa Region, parcela 148, 1ra zona, Irrigacion Majes","S",16,21,0,"W",72,10,0,1600,"BWh",,,"A",,"SA",,,,,,,,"AP","F","old alluvial plain",1,"F","S",,"V","0",,"0","0",,,"0","0","0","0",140,"N",,,,,,"H","S","N",,"5",,,,0,145,,,,,,,"0","N","AH","FD","C",,"IL",,,"Alfalfa under sprinkler irrigation",1,0,,,"Short field description
A very deep, excessively drained, (very) gravelly pale brown ì
sand. A clear stratification is presented by differences in size ì
and quantity of sand and gravel. Some lenses of finer material ì
are present in the third and fifth horizons. 
The larger stones have been removed from the topsoil. The land ì
has been cultivated with irrigation for about 10 years,  using a ì
high technology level (fertilizers, pesticides, sprinkle ì
irrigation).
"" X "" in the climate data refers to the cloud cover in eighths.
","03/21/95 00:00:00",
"PE",18,8,1991,"Quispe J. & A. Reyes","Arequipa Region, 'La Joya' irrigation scheme","S",16,27,42,"W",71,50,19,1700,"BWk",,,"A",,"SA",,,,,,,,"AP","F","old alluvial plain",1,"F","S",,"V",,,"0","0",,,"0","0","0","0",150,"N",,,,,,"H","V","N",,"5",,,,0,158,,,,,,,"0","N","AH","CEM","C","CC","IL",,,"Irrigated fields",1,0,,,"Short field description
A very deep, excessively drained, dark brown (slightly) gravelly ì
sand. The topsoil has a sandy loam texture. The soil profile is ì
located in an alluvium plain. 
The land has been cultivated/irrigated for about 50 years using a ì
high technology level (mechanization, fertilizers, pesticides). 
This soil has been levelled to form a broad terrace with sligth ì
slope.
"" X "" in the climate data refers to the cloud in eighths.
","03/21/95 00:00:00",
"PE",19,8,1991,"Reyes A. & J. Quispe","Arequipa Region, Characato, 100m from cemetary","S",16,28,0,"W",71,29,0,2450,"BWk","E0",,"H",,,,,"S",,,,,"LA","H","fan of pyroclastic deposits",18,"S","U",,"V","0",,"0","0",,,"0","0","0","0",155,"N",,,,,,"H","S","N",,"5",,0,82,82,155,,,,,,,"0","N","AM","MAN","C","0","IT",,,"Agric.land with gravity irrigation",1,0,,,"Short field description
A deep, well drained, dark brown sandy loam to loamy sand. On the ì
transition from fifth to sixth horizon is a sandy lens with a ì
ligth gray color.
Bulk density is too high for Andisols, andic subgroup possible.
The soil profile located in a fan of volcanic material. 
The land has been shaped by man, constructing terraces which have ì
been cultivated for about 100 years.
"" X "" in the climate data refers to the cloud in eighths.
","03/21/95 00:00:00",
"PE",20,8,1991,"Quispe J. & A. Reyes","Arequipa Region, irrigation scheme ""El Cural""","S",16,26,0,"W",71,36,0,2200,,"E1",,"H",,,,,"S",,,,,"LA","R","dissected volcanic plain",15,"F","U",,"V","0",,"0","0",,,"0","0","0","0",150,"N",,,,,,"H","M","N",,"5",,,,0,150,,,,,,,"0","N","AH","MAN","C","CC","IT",,,"Alfalfa",1,0,,,"Short field description
A very deep, well to slightly excessively drained, (light) brown ì
loamy sand. Soil profile located in volcanic deposit with ì
pyroclastic loose materials. 
The man-made terraces are cultivated for about 50 years with ì
irrigation.
"" X "" in the climate data refers to the cloud in eighths.
","03/21/95 00:00:00",
"PE",21,8,1991,"Quispe J. & A. Reyes","Jose C. Mariategui Region, INIAA experimental stat., Valle de Moquegua","S",17,12,0,"W",70,58,0,1430,"BWh",,,"A",,"LO",,,,,,,,"AT","F","low river terrace",2,"F","S",,"V","0",,"0","0",,,"0","0","0","0",150,"N",,,,,,"M","M","N",,"4",,,,0,150,,,,,,,"0","N","AH","FR","C",,"IL",,,"Apple trees",1,0,,,"Short field description
A very deep, well drained, dark brown loam to sandy loam.
Soil profile located in a recent fluvial deposit (low terrace). ì
Soil profile development is in its initial stage and the ì
incipient structure is partly due to parent material.
","03/21/95 00:00:00",
"PE",22,11,1991,"Quispe J. & E. Soto","Yanampampa (Laguna Pomacanchi), Acomayo, Cuzco. Region Inca.","S",14,0,0,"W",71,31,0,3750,"Cw","A2",,"X",,,,,"H",,,,,"MO","M","terraced land",40,"M","X",,"A","L",120,"FR","WS",2.50000000e+01,"A","0","0","0","0",160,"N",,,,,,"M","R","N",,"4",,0,70,70,160,,,"S",,"S",,"0","N","GR",,"0",,"IT","HT",,"""Kikuyo""pasture Pennisetum clandestinum",1,0,,,"Short field description
A very deep, well drained dark reddish brown (clay) loam.
The soil profile is located in a man-made terrace on a mountain ì
slope, near to Pomacanchi lake. 
The man-made terraces are in ddifferent states of degradation. 
","03/21/95 00:00:00",
"PE",23,11,1991,"Quispe J. & E. Soto","Fundo Urubambilla, Combapata, Cusco. Region Inca.","S",14,6,0,"W",71,26,0,3450,"Cw",,,"A",,"LO",,,,,,,,"AT","F",,2,"F","S",,"V",,,"0","0",,,"0","0","0","0",160,"N",,,,,,"M","S",,,"4",,,,0,150,,,,,,,"0","N","AM","FD","S","CC",,,,"Alfalfa in rotation with other crops",1,0,,,"Short field description
Soil profile located on the left bank of the Urubamba river, in a ì
fan (derived from colluvium-alluvium material). It is a deep, ì
well drained, dark reddish brown clay loam..
This land has been cultivated for about 100 years, the last nine ì
years with Alfalfa in rotation with crops such as potatoes, corn ì
and lima beans. The technology level is high (use of fertilizers, ì
mechanization and pesticides).
","03/21/95 00:00:00",
"PE",24,11,1991,"Quispe J. & V. Medina","Sector Petreria, Vilque, Puno. Region Jose C. Mariategui.","S",15,46,0,"W",70,17,0,3840,"Cw",,,"L",,"LO",,,,,,,,"LC","F",,1,"F","S",,"V","0",,"0","0",,,"0","0","0","0",150,"W",150,,,,,"M","V","N",,"3",,,,0,108,108,150,,,,,"0",,"GR",,"0",,,"HS","M","""Crespillo"" pasture (Calamagrostis sp)",1,0,,,"Short field description
Soil profile located in a lacustrine plain with meandering ì
rivers. It is a deep, depending on a variable water table, ì
moderate drained, very dark greyish brown to black, loam to silty ì
clay loam.
The pasture land has a dense grass cover and is used for sheep ì
grazing.
","03/21/95 00:00:00",
"PE",25,10,1991,"Quispe J. & V. Medina","Jose C. Mariategui Region, Central Moro, Paucarcolla, Puno","S",15,40,0,"W",70,2,0,3810,"Cw",,,"L",,"CL",,,,,,,,"LC","F","""waru-waru""",2,,,,,,,"0","0",,,"0","0","0","0",123,"W",123,,,,,"S","P","Y",,"1","2",,,0,123,123,160,,,,,"N","N","GR",,"0","0","IX","HS","M","Scarse vegetation due to inundation",1,0,,,"Short field description
A moderately deep (determined by the watertable), imperfectly to ì
poorly drained, very dark grey clay loam over a brown to light ì
reddish brown silty clay loam.
The soil profile is located in a concave-convexe zone, locally ì
called ""waru-waru"". The waru-waru are disappering because they ì
are not used now. This technology has been developed to take ì
advantage of the greenhouse effect and the flood land of the ì
Titicaca lake area.
","03/22/95 00:00:00",
"PH",1,4,1982,"Raymundo & Dayot","Panicuason, Naga City, Camarines Sur","N",13,40,0,"E",123,17,11,140,"Af","E1",,"H",,,,,,,,,,"PM","U",,5,"U",,,,,,"0","0",,,"0","0",,,,"N",,,,,,,"M",,,"4",,,,,,,,,,,,,,"m",,,,,,,"Research area with diversified crops",1,0,,,"A fine-textured soil, situated at upper slope of piedmont plain ì
of Mount Isarog (gradient 2-5 %). The parent material is derived ì
from reworked pyroclastic allophane materials. Sheet, rill and ì
gully erosion are apparent in this cultivated land (corn, ì
sorghum, beans, coconuts, sugar cane) that is fertilized and ì
irrigated (BMS project). Moreover, worm casts and krotovinas can ì
be found. Apart from the first and the last horizon, there is ì
illuviated organic matter and clay material on root channels.",,
